2020-01-02 15:41:19.220000,FG16 BHZ GI 00,LP,50.0,3503
2020-01-02 15:49:01.720000,FG16 BHZ GI 00,LP,55.0,5418
2020-01-02 15:54:46.720000,FG16 BHZ GI 00,LP,67.5,2110
2020-01-02 16:09:19.220000,FG16 BHZ GI 00,LP,27.5,2378
2020-01-02 16:22:39.220000,FG16 BHZ GI 00,LP,37.5,2516
2020-01-02 16:37:06.720000,FG16 BHZ GI 00,LP,67.5,1869
2020-01-02 16:48:59.220000,FG16 BHZ GI 00,LP,207.5,2462
2020-01-02 16:57:31.720000,FG16 BHZ GI 00,LP,22.5,1866
2020-01-02 17:04:16.720000,FG16 BHZ GI 00,LP,97.5,4523
2020-01-02 17:06:19.220000,FG16 BHZ GI 00,LP,67.5,2170
2020-01-02 17:19:36.720000,FG16 BHZ GI 00,LP,37.5,2397
2020-01-02 17:20:34.220000,FG16 BHZ GI 00,LP,50.0,2821
2020-01-02 17:22:14.220000,FG16 BHZ GI 00,LP,40.0,2066
2020-01-02 17:26:31.720000,FG16 BHZ GI 00,LP,27.5,2145
2020-01-02 17:27:16.720000,FG16 BHZ GI 00,LP,35.0,2741
2020-01-02 17:28:56.720000,FG16 BHZ GI 00,LP,45.0,3304
2020-01-02 17:35:14.220000,FG16 BHZ GI 00,LP,20.0,2047
2020-01-02 17:54:06.720000,FG16 BHZ GI 00,LP,25.0,1958
2020-01-02 18:05:24.220000,FG16 BHZ GI 00,LP,55.0,4412
2020-01-02 18:16:01.720000,FG16 BHZ GI 00,LP,65.0,2362
2020-01-02 18:17:29.220000,FG16 BHZ GI 00,LP,45.0,3087
2020-01-02 18:56:21.720000,FG16 BHZ GI 00,LP,90.0,2169
2020-01-02 20:34:56.720000,FG16 BHZ GI 00,LP,27.5,2693
2020-01-02 20:35:24.220000,FG16 BHZ GI 00,LP,210.0,2994
2020-01-02 20:46:56.720000,FG16 BHZ GI 00,LP,55.0,2038
2020-01-02 20:53:11.720000,FG16 BHZ GI 00,LP,25.0,1977
2020-01-02 21:02:59.220000,FG16 BHZ GI 00,LP,67.5,2353
2020-01-02 21:04:29.220000,FG16 BHZ GI 00,LP,87.5,2029
2020-01-02 21:17:09.220000,FG16 BHZ GI 00,LP,37.5,2002
2020-01-02 21:20:29.220000,FG16 BHZ GI 00,LP,40.0,2202
2020-01-02 21:33:14.220000,FG16 BHZ GI 00,LP,37.5,2181
2020-01-02 21:34:36.720000,FG16 BHZ GI 00,LP,40.0,3222
2020-01-02 21:36:06.720000,FG16 BHZ GI 00,LP,25.0,3669
2020-01-02 21:39:46.720000,FG16 BHZ GI 00,LP,97.5,1666
2020-01-02 21:41:56.720000,FG16 BHZ GI 00,LP,30.0,1960
2020-01-02 21:51:56.720000,FG16 BHZ GI 00,LP,15.0,2663
2020-01-02 22:09:31.720000,FG16 BHZ GI 00,LP,40.0,2579
2020-01-02 22:10:11.720000,FG16 BHZ GI 00,LP,35.0,2123
2020-01-02 22:21:24.220000,FG16 BHZ GI 00,LP,15.0,1981
2020-01-02 22:30:26.720000,FG16 BHZ GI 00,LP,25.0,1941
2020-01-02 22:35:06.720000,FG16 BHZ GI 00,LP,25.0,2568
